particula_id,paso,x,y,tipo,carga,masa
76,5,0.01944560325747004,1.501398907427265,Infectada,1.5373940862656668e-06,1.7159948424788887
76,6,0.029559683597511197,1.3009202574618937,Infectada,1.5373940862656668e-06,1.7159948424788887
76,7,0.04266925846369423,1.099574926363503,Infectada,1.5373940862656668e-06,1.7159948424788887
76,8,0.059286932294668075,0.8970430431999394,Infectada,1.5373940862656668e-06,1.7159948424788887
76,9,0.0800615964646485,0.6930400060470618,Infectada,1.5373940862656668e-06,1.7159948424788887
76,10,0.10581671528177691,0.48739693727218625,Infectada,1.5373940862656668e-06,1.7159948424788887
76,11,0.13753092334758904,0.28017929023594695,Infectada,1.5373940862656668e-06,1.7159948424788887
76,12,0.17621699195570478,0.07180173024105097,Infectada,1.5373940862656668e-06,1.7159948424788887
76,13,0.22271311400175467,-0.136932761691996,Infectada,1.5373940862656668e-06,1.7159948424788887
76,14,0.27745402036559197,-0.34489764255379357,Infectada,1.5373940862656668e-06,1.7159948424788887
76,15,0.3402566404365009,-0.5508024561411714,Infectada,1.5373940862656668e-06,1.7159948424788887
76,16,0.41016675802164787,-0.7534965508165999,Infectada,1.5373940862656668e-06,1.7159948424788887
76,17,0.48559827873743316,-0.9523995529639111,Infectada,1.5373940862656668e-06,1.7159948424788887
76,18,0.5648876790341908,-1.1476730570517883,Infectada,1.5373940862656668e-06,1.7159948424788887
76,19,0.6467637380671354,-1.3399112098175558,Infectada,1.5373940862656668e-06,1.7159948424788887
76,20,0.7303992162200642,-1.5297714452580555,Infectada,1.5373940862656668e-06,1.7159948424788887
76,21,0.8152755982451398,-1.7178104559398941,Infectada,1.5373940862656668e-06,1.7159948424788887
76,22,0.9010598266534879,-1.904457230495981,Infectada,1.5373940862656668e-06,1.7159948424788887
76,23,0.9875284979798402,-2.090031835550293,Infectada,1.5373940862656668e-06,1.7159948424788887
76,24,1.074525362349549,-2.2747713245854815,Infectada,1.5373940862656668e-06,1.7159948424788887
76,25,1.1619373686318273,-2.458851896781055,Infectada,1.5373940862656668e-06,1.7159948424788887
76,26,1.2496805686393915,-2.642405662989405,Infectada,1.5373940862656668e-06,1.7159948424788887
77,0,0.0,2.5,Sana,4.8228204828099e-07,1
77,1,0.000489851986726289,2.3001004247759806,Sana,4.8228204828099e-07,1
77,2,0.0016074421875832685,2.1002871866344894,Sana,4.8228204828099e-07,1
77,3,0.003518884604368035,1.900518625735982,Sana,4.8228204828099e-07,1
77,4,0.006411278618819866,1.7007171315517995,Sana,4.8228204828099e-07,1
77,5,0.010484592010730012,1.500768626778948,Sana,4.8228204828099e-07,1
77,6,0.015950832793632564,1.3005301834144947,Sana,4.8228204828099e-07,1
77,7,0.023044398504310015,1.099842489178209,Sana,4.8228204828099e-07,1
77,8,0.032040962107247814,0.8985468700354057,Sana,4.8228204828099e-07,1
77,9,0.04327715247452057,0.6965118099671266,Sana,4.8228204828099e-07,1
77,10,0.057156838057557495,0.49367421880575035,Sana,4.8228204828099e-07,1
77,11,0.07412419733904196,0.2900898495683324,Sana,4.8228204828099e-07,1
77,12,0.09459355268188296,0.08596832851973876,Sana,4.8228204828099e-07,1
77,13,0.11885546953239993,-0.11833472111409998,Sana,4.8228204828099e-07,1
77,14,0.14699507960982272,-0.32237163977860633,Sana,4.8228204828099e-07,1
77,15,0.17884629042059272,-0.525688850438174,Sana,4.8228204828099e-07,1
77,16,0.2140019360893229,-0.727931507098857,Sana,4.8228204828099e-07,1
77,17,0.2519020396863296,-0.9289305029701613,Sana,4.8228204828099e-07,1
77,18,0.29197101374250206,-1.1287129308067976,Sana,4.8228204828099e-07,1
77,19,0.3337189526777874,-1.3274336439005034,Sana,4.8228204828099e-07,1
77,20,0.3767683360017169,-1.5252924807431072,Sana,4.8228204828099e-07,1
77,21,0.42083648769719134,-1.722481503381448,Sana,4.8228204828099e-07,1
